"person_tmdbId","movie_movieId","role"
"17606","109483","Ellie Andrews"
"9560","109487","Old Murph Cooper"
"12074","109487","Donald"
"851784","109487","Young Murph Cooper"
"10297","109487","Joseph ""Coop"" Cooper"
"15111","109576","Storm"
"11702","109576","Chris"
"80595","109576","Phil"
"109869","109576","Brenda"
"3896","109578","Bill Marks"
"59233","109578","Tom Bowen"
"70904","109578","Nancy"
"1231","109578","Jen Summers"
"17286","109673","Queen Gorgo"
"10912","109673","Artemisia"
"37168","109673","Aesyklos"
"38664","109673","Themistocles"
"1277411","109687","Himself"
"1277413","109687","Himself"
"1277414","109687","Himself"
"1360805","109687","Herself"
"213001","109740","Donna Stern"
"12930","109740","Nellie"
"25214","109740","Gene"
"1304331","109740","Ryan"
"60072","109742","Violet"
"60846","109742","Craig"
"28638","109742","Colin"
"58019","109742","Vince"
"1054484","109846","Marie Antoinette / Egyptian Woman (voice)"
"12071","109846","Robespierre (voice)"
"15232","109846","Mr. Peabody (voice)"
"558928","109846","Sherman (voice)"
"1245","109848","The Female"
"1711557","109848","The Dead Woman"
"1711559","109848","Pick-Up Man"
"1047644","109848","The Bad Man"
"84497","109850","Tobey Marshall"
"55470","109850","Dino Brewster"
"17606","109850","Julia Maddon"
"484359","109850",""
"38940","109853","Daisy"
"4515","109853","Jason Wheeler"
"20879","109853","Mrs. Wheeler"
"100","109853","Jay Wheeler"
"158095","109864","Logan Echolls"
"40462","109864","Veronica Mars"
"15029","109864","Keith Mars"
"84300","109864","Stosh ""Piz"" Piznarski"
"23532","109895","Guy Trilby"
"4492","109895","Dr. Bowman"
"17696","109895","Jenny Widgeon"
"935701","109895","Chaitainya"
"591209","110058",""
"15086","110058","Tykke"
"93236","110058","Jimmy"
"20258","110058","Lars"
"4135","110102","Alexander Pierce"
"16828","110102","Steve Rogers / Captain America"
"1245","110102","Natasha Romanoff / Black Widow"
"2231","110102","Nick Fury"
"85065","110110","Eric Love"
"1475236","110110","Principal Officer Scott"
"1312122","110110","Officer Gentry"
"1869489","110110","Officer Evans"
"934","110127","Noah"
"6161","110127","Naameh"
"5538","110127","Tubal Cain"
"4173","110127","Methuselah"
"931137","110194","Himself"
"931139","110194","Himself"
"931140","110194","Himself"
"931142","110194","Himself"
"17835","110297","Dominic Badguy"
"15232","110297","Jean Pierre Napoleon"
"56323","110297","Nadya"
"64180","110297","Kermit the Frog / Foo-Foo / Statler / Beaker / Lips / Rizzo the Rat / Link Hogthrob / The Newsman (voice)"
"8790","110348","Helen's Mother"
"1013973","110348","Helen Memel"
"1298767","110348","Corinna"
"231628","110348","Robin"
"1954","110352","Jack"
"38561","110352","Jennifer"
"58971","110352","Bill"
"58970","110352","Manuel"
"145881","110453",""
"2302139","110453",""
"8687","110453","Walt Gordon"
"117437","110453","Tom Michaels"
"1171821","110461","Hedvig"
"1307881","110461","Kenneth"
"1171820","110461","Klara"
"1171819","110461","Bobo"
"1154465","110501","Eka"
"1155281","110501","Bangun"
"1290939","110501","Ucok"
"113732","110501","Rama"
"122889","110553","Harry Osborn / Green Goblin"
"54693","110553","Gwen Stacy"
"37625","110553","Peter Parker / Spider-Man"
"134","110553","Max Dillon / Electro"
"2039","110586","Father James Lavelle"
"40477","110586","Jack Brennan"
"49735","110586","Dr. Frank Harte"
"17521","110586","Fiona Lavelle"
"51798","110591","Marie Russell"
"51792","110591","Alan Russell"
"543261","110591","Kaylie Russell"
"1017347","110591","Tim Russell"
"5025","110611","Ann Dane"
"1118347","110611","un voleur"
"53820","110611","Richard Dane"
"67580","110611","Ray Price"
"118206","110645","Inspector Calvo"
"512958","110645","Eva"
"82700","110645","Antonio"
"112901","110645","Jose"
"60255","110655","Fernando (voice)"
"55936","110655","Nigel (voice)"
"52775","110655","Gabi (voice)"
"563826","110655","Audition Bird (voice)"
"15556","110730","Evelyn Caster"
"85","110730","Dr. Will Caster"
"6162","110730","Max Waters"
"2037","110730","Agent Donald Buchanan"
"9191","110748","Arthur"
"229696","110748","Alice"
"16901","110748","Louise"
"49735","110748","Patrick"
"1662370","110752",""
"1662369","110752",""
"582649","110752",""
"1336769","110752",""
"25129","110771","Frank"
"12795","110771","Mark King"
"41087","110771","Kate King"
"6941","110771","Carly Whitten"
"21702","110781","Mulan"
"140","110781","Mei"
"71857","110781","Mushu"
"14592","110781","Shang"
"8167","110826","Damien Collier"
"62439","110826","Lino"
"85162","110826","K2"
"150","110826","Tremaine"
"8437","110858","Wendy"
"27811","110858","Sam"
"114058","110858","Jake Livingston"
"17444","110858","Brian Livingston"
"1150758","110871","Kia"
"1125643","110871",""
"1150762","110871","Mali"
"1150757","110871","Ahlo"
"1314260","110873","Benny"
"74699","110873","Allan Karlsson"
"282449","110873","Julius"
"135692","110873","Gunilla"
"2524","110882","Ivan Locke"
"39187","110882","Bethan (voice)"
"47720","110882","Katrina (voice)"
"125660","110882","Donal (voice)"
"9827","111113","Kelly Radner"
"19274","111113","Mac Radner"
"1581097","111113","Stella Radner"
"1581096","111113","Stella Radner"
"240003","111228",""
"2684800","111228",""
"223012","111228",""
"85148","111235","Himself"
"1551395","111235","Himself"
"55119","111235","Himself"
"66872","111235","Herself"
"1216606","111249","Dido Elizabeth Belle"
"1247","111249","Captain Sir John Lindsay"
"1376817","111249","Young Dido"
"86441","111249","Harry"
"8293","111251","Ewa Cybulski"
"17604","111251","Orlando the Magician"
"52776","111251",""
"73421","111251","Bruno Weiss"
"1245","111360","Lucy Miller"
"64880","111360",""
"2960","111360","Pierre Del Rio"
"192","111360","Professor Samuel Norman"
"5530","111362","Charles Xavier / Professor X (Young)"
"6968","111362","Logan / Wolverine"
"72129","111362","Raven Darkholme / Mystique"
"17288","111362","Erik Lehnsherr / Magneto (Young)"
"27428","111364","Ford Brody"
"1107800","111364","Young Ford"
"17419","111364","Joe Brody"
"3899","111364","Dr. Ishiro Serizawa"
"1194965","111384","Teddy Cleland"
"92728","111384","Sam Evans"
"11516","111384","Ben Gaffney"
"209513","111384","Dwight Evans"
"15277","111443","Carl Casper"
"21127","111443","Tony"
"1259762","111443","Percy"
"5723","111443","Martin"
"74861","111486","Seiji Hasumi"
"74377","111486","Tetsuro Shibahara"
"1018944","111486",""
"1018945","111486",""
"14732","111505","Darrell Evans Hughes"
"8254","111505","Osborn Tremaine"
"12309","111505","Lisa LaMonica"
"27726","111505","Abner Audubon Peacock IV"
"66743","111529","Felix Turner"
"5374","111529","Tommy Boatwright"
"103","111529","Ned Weeks"
"221611","111529","Craig"
"19292","111617","Jim"
"53256","111617","Nickens"
"58478","111617","Eddy"
"69597","111617","Lauren"
"55466","111622","Steve"
"103","111622","Dan Mulligan"
"130640","111622","Violet Mulligan"
"116","111622","Gretta James"
"928575","111624","Cal"
"3196","111624","Kelly"
"31532","111624","Josh"
"1036","111624",""
"82191","111659","Stefan"
"11701","111659","Maleficent"
"72305","111659","Flittle"
"18050","111659","Princess Aurora"
"176497","111663","Mary"
"1116282","111663","Zoe"
"1384708","111663","Jenn"
"134657","111663","Sam"
"1271","111680",""
"527313","111680","Audrey Martin"
"1174927","111680","Conrad Hartman"
"21657","111680","Edith Martin"
"71070","111743","Louise"
"52139","111743","Albert Stark"
"6885","111743","Anna"
"3896","111743","Clinch"
"2053","111759","Msg. Farell"
"2039","111759","General Brigham"
"5081","111759","Sgt. Rita Vrataski"
"500","111759","Maj. William ""Bill"" Cage"
"11108","111781","Benjamin ""Benji"" Dunn"
"500","111781","Ethan Hunt"
"17604","111781","William Brandt"
"933238","111781","Ilsa Faust"
"933160","111795","Rinku"
"65717","111795","J. B. Bernstein"
"964549","111795","Dinesh"
"225163","111795",""
"1624","111913","Junn"
"17064","111913","Richard"
"1312526","111913","Kai"
"147884","111913","Margaret"
"94185","111921","Hazel Grace Lancaster"
"4784","111921","Frannie Lancaster"
"232006","111921","Isaac"
"1159982","111921","Augustus Waters"
"20494","111931","Sabrina"
"10580","111931","Teresa"
"79497","111931","Kurtz"
"50347","111931","Jamie"
"16855","112006","Rapunzel (voice)"
"69899","112006","Flynn Rider (voice)"
"1219029","112006","Short Thug (voice)"
"52760","112006","Priest (voice)"
"1137","112062","Camille Claudel"
"1193599","112062","Le pretre"
"1139100","112062","Paul Claudel"
"1158669","112062","Le medecin"
"3036","112070","Dr. Stafford Weiss"
"1231","112070","Havana Segrand"
"76070","112070","Agatha Weiss"
"1366725","112070","Benjie Weiss"
"54882","112112","Lori"
"19975","112112","Jim Owens"
"80289","112112","Mark"
"159386","112112","Len Brenneman"
"21007","112138","Officer Morton Schmidt"
"53","112138","Ghost"
"986808","112138","Zook"
"38673","112138","Officer Greg Jenko"
"5292","112171","Robert McCall"
"56734","112171","Teri"
"35029","112171","Masters"
"20982","112171","Teddy"
"449","112175","Hiccup Horrendous Haddock III (voice)"
"24264","112175","Gobber the Belch (voice)"
"17276","112175","Stoick the Vast (voice)"
"112","112175","Valka (voice)"
"2232","112183","Riggan Thomson"
"1099876","112183","Korean Grocer"
"54693","112183","Sam Thomson"
"1502376","112183","Daniel (Stagehand)"
"67837","112277","Janet Morello"
"3126","112277","Emily Asher"
"127281","112277","Evan Asher"
"60458","112277","Sam Richards"
"931944","112290","Mason Evans Jr."
"1467501","112290","Tommy"
"4687","112290","Olivia"
"1327009","112290","Samantha Evans"
"11702","112303","Isaac"
"8177","112303","Dominic"
"98953","112303","Jeremy Kern"
"22122","112303","Mya"
"2051862","112334",""
"1360985","112334","Himself"
"1411749","112334",""
"90714","112334","Himself"
"7090","112370","Harold Attinger"
"61186","112370","Tessa Yeager"
"13240","112370","Cade Yeager"
"2283","112370","Joshua"
"1899369","112399","Himself - Interview Subject"
"1899370","112399","Himself - Interview Subject"
"1899368","112399","Herself (archive footage)"
"1271317","112399","Himself - Narrator"
"1780254","112421","Radio DJ"
"1335635","112421","Jon's Father"
"1212899","112421","Jon's Mother"
"93210","112421","Jon Burroughs"
"22226","112450","Joel"
"19278","112450","Kyle"
"475512","112450","Karen"
"56322","112450","Molly"
"31837","112460","Dusty Crophopper (voice)"
"228","112460","Blade Ranger (voice)"
"87003","112460","Maru (voice)"
"31171","112460","Dipper (voice)"
"55536","112497","Tammy"
"19","112497","Deb"
"8534","112497","Lenore"
"4038","112497","Pearl"
"33449","112515","Amelia Vanek"
"1277195","112515","Samuel Vanek"
"213202","112515","Robbie"
"220442","112515","Claire"
"2099871","112550","Hagen"
"1316323","112550","Anya"
"1316322","112550","Lili"
"1093080","112550","Dániel"
"996701","112552","Andrew Neiman"
"18999","112552","Terence Fletcher"
"781","112552","Jim Neiman"
"129104","112552","Nicole"
"880","112556","Nick Dunne"
"80602","112556","Tanner Bolt"
"41686","112556","Desi Collins"
"10882","112556","Amy Elliott Dunne"
"6678","112577","Willie Kaufman"
"20011","112577","Jeannette Sutherland"
"162287","112577","Maria Kaufman"
"101752","112577","Phil D'Amico"
"6818","112582",""
"45730","112582",""
"929825","112582",""
"1032","112582",""
"1333","112623","Caesar"
"64","112623","Dreyfus"
"41292","112623","Ellie"
"76512","112623","Malcolm"
"19442","112653","Himself (voice)"
"5010","112653","Himself"
"6856","112653","Himself"
"1891694","112653",""
"78659","112655","Flynn"
"114019","112655","Driver"
"6906","112655","Hoag"
"205474","112655","Emma"
"1206244","112689","Myrto"
"144464","112689","Mother"
"1570664","112689","Eleni"
"1206241","112689","Father"
"53023","112735","Charlie"
"144676","112735","Black Pete"
"1199391","112735",""
"55900","112735","Luke"
"3392","112749","Oren Little"
"3092","112749","Leah"
"24291","112749","Kate"
"1186840","112749","Sarah"
"21088","112767","Jack Roth"
"1257387","112767","Gabrielle"
"965770","112767","Angela Yearwood"
"104561","112767","Stanley"
"52997","112788","Robby"
"475512","112788","Tess"
"6941","112788","Annie"
"41088","112788","Jay"
"10692","112804","Ian Gray"
"215055","112804","Kenny"
"222330","112804","Karen"
"469759","112804","Sofi"
"81685","112818","Leo Barnes"
"37158","112818","Eva Sanchez"
"70303","112818","Shane"
"31168","112818","Liz"
"2296","112850","Jack Marcus"
"1137","112850","Dina Delsanto"
"52374","112850","Walt"
"103330","112850","Rashid"
"8691","112852","Gamora"
"73457","112852","Peter Quill / Star-Lord"
"12835","112852","Groot (voice)"
"543530","112852","Drax the Destroyer"
"16483","112897","Barney Ross"
"1100","112897","Trench"
"3","112897","Max Drummer"
"976","112897","Lee Christmas"
"17328","112911","Autolycus"
"6972","112911","Amphiarus"
"5049","112911","Cotys"
"18918","112911","Hercules"
"1366025","112921",""
"1775367","112921",""
"1104799","112921",""
"117528","112940","Abdullah"
"146358","112940","Jamal"
"1233","112940","Günther Bachmann"
"107722","112940","Issa Karpov"
"47632","113064","Rob"
"4581","113064","Steve"
"86477","113064","Emma"
"109109","113064","Lucy"
"224181","113186","Detective Jim Melic"
"33192","113186","Detective Malcolm Toohey"
"1549688","113186","Slim"
"1549689","113186","Elliott 'Doolan'"
"707","113207","Ben Bart"
"19492","113207","Susie Brown"
"172069","113207","James Brown"
"81697","113207","Bobby Byrd"
"1317847","113220",""
"1317846","113220","Himself"
"1394418","113220",""
"1317850","113220",""
"1418841","113225","Wei Ling Soo's Assistant"
"236622","113225","Wei Ling Soo's Assistant"
"1278555","113225","Wei Ling Soo's Assistant"
"5472","113225","Stanley Crawford"
"173455","113252",""
"1288797","113252","Miriam Bucknell"
"1300289","113252","Amos"
"1193861","113252",""
"11851","113275","Papa"
"15735","113275","Madam Mallory"
"964971","113275","Hassan"
"1021684","113275","Marguerite"
"18973","113345","Jupiter Jones"
"37632","113345","Balem Abrasax"
"48","113345","Stinger Apini"
"38673","113345","Caine Wise"
"19537","113348","April O'Neil"
"21200","113348","Vernon Fenwick"
"886","113348","Eric Sacks"
"64295","113348","Raphael"
"1229","113378","The Giver"
"1017347","113378","Jonas"
"28846","113378","Jonas' Father"
"5064","113378","Chief Elder"
"502608","113416","Steven"
"232499","113416","Paul Wong"
"65225","113416","Sonny"
"113948","113416","Snakehead Mama"
"543505","113453","Ryan Davis"
"87822","113453","Justin Chang"
"19961","113453","Josie"
"71403","113453","Officer Segars"
"1240639","113532","Simon Cooper"
"218948","113532","Will McKenzie"
"222068","113532","Neil Sutherland"
"207321","113532","Jay Cartwright"
"107766","113565","Patrick"
"1194944","113565","Father"
"74133","113565","Sam"
"40863","113565","Jake"
"2295","113573","Marv"
"16851","113573","Dwight"
"24045","113573","Johnny"
"56731","113573","Nancy"
"17283","113640","David"
"17022","113640","Claire"
"1045526","113640","Alice"
"1310504","113640","Sophie"
"8293","113705","Sandra"
"70312","113705","Manu"
"1029292","113705","Juliette"
"1125175","113705","Monsieur Dumont"
"71675","113741","Mike"
"71551","113741","Lee"
"209200","113741","Em"
"65726","113741","Kevin"
"78124","113780","Papillon"
"56679","113780","Benji"
"78431","113780","George"
"207549","113780","Scarlett"
"45407","113829","Ethan"
"1374984","113829","Waitress"
"12836","113829","The Therapist"
"32798","113829","Sophie"
"1094091","113862","Anna Peterson"
"221018","113862","David"
"68109","113862","Laura Peterson"
"558927","113862","Luke Peterson"
"548681","113938","Himself (archive footage)"
"27765","113938","Himself (archive footage)"
"1921972","113938","Himself - White House Aide (archive sound)"
"1230027","113938","Himself (archive sound)"
"224167","114028","Mark Ashton"
"146750","114028","Joe ""Bromley"""
"1754627","114028",""
"144867","114028","Old Man"
"1223793","114044","Bea"
"1106240","114044","Will"
"45051","114044","Paul"
"1290264","114044","Annie"
"2524","114060","Bob"
"87722","114060","Nadia"
"73381","114060","Eric Deeds"
"4691","114060","Cousin Marv"
"36422","114074","Lance"
"15232","114074","Rich Levitt"
"19278","114074","Milo Dean"
"41091","114074","Maggie Dean"
"123176","114122","Geraldine Tam"
"1102280","114122","Mrs. Tam"
"1102281","114122","Auntie May"
"11395","114122","Uncle Tam"
"527393","114180","Thomas"
"78062","114180","Alby"
"1310760","114180","Minho"
"1389339","114180","Chuck"
"1436512","114254","John Raines"
"1351686","114254",""
"1436517","114254","Himself"
"1436516","114254","Herself"
"1390906","114265","Teen Anthony"
"1508648","114265","Teen Megan"
"1504237","114265","Teen Allison"
"1486494","114265","Teen Savannah"
"1310713","114342","Vera"
"1310711","114342","Ebba"
"1310714","114342","Harry"
"116614","114342",""
"94185","114459","Kat Connor"
"79795","114459","Phil"
"22227","114459","Brock Connor"
"10912","114459","Eve Connor"
"27798","114464","Linda Kasabian"
"81442","114464","Susan Atkins"
"52023","114464","Charles Manson"
"1069","114464","Vincent Bugliosi"
"15440","114552","Lord Portley-Rind (voice)"
"2282","114552","Archibald Snatcher (voice)"
