"movieId","title","url","runtime","revenue","budget","imdbRating","released","countries","languages","plot","imdbVotes","imdbId","year","poster","tmdbId"
"49272","Casino Royale","https://themoviedb.org/movie/36557","144","599045960","150000000","8.0","2006-11-17","[""UK"","" Czech Republic"","" USA"","" Germany"","" Bahamas""]","[""English"","" French""]","Armed with a licence to kill, Secret Agent James Bond sets out on his first mission as 007 and must defeat a weapons dealer in a high stakes game of poker at Casino Royale, but things are not what they seem.","452787","0381061","2006","https://image.tmdb.org/t/p/w440_and_h660_face/ta2BX3THwYXytWuVVozaT0NsMM8.jpg","36557"
"49274","Happy Feet","https://themoviedb.org/movie/9836","108","384335608","100000000","6.5","2006-11-17","[""Australia"","" USA""]","[""English""]","Into the world of the Emperor Penguins, who find their soul mates through song, a penguin is born who cannot sing. But he can tap dance something fierce!","127937","0366548","2006","https://image.tmdb.org/t/p/w440_and_h660_face/za41IHkj6LnkilfTzv5B2qmthKD.jpg","9836"
"49278","Déjà Vu (Deja Vu)","https://themoviedb.org/movie/7551","126","180557550","75000000","7.0","2006-11-22","[""USA"","" UK""]","[""English""]","After a ferry is bombed in New Orleans, an A.T.F. agent joins a unique investigation using experimental surveillance technology to find the bomber, but soon finds himself becoming obsessed with one of the victims.","235954","0453467","2006","https://image.tmdb.org/t/p/w440_and_h660_face/hL8W0qgoPKw7xQy7LMir2numqsP.jpg","7551"
"49280","Bobby","https://themoviedb.org/movie/10741","117","","","7.0","2006-11-23","[""USA""]","[""English"","" Spanish""]","The story of the assassination of U.S. Senator Robert F. Kennedy who was shot in the early morning hours of June 5, 1968 in the Ambassador Hotel in Los Angeles, and 22 people in the hotel whose lives were never the same.","37769","0308055","2006","https://image.tmdb.org/t/p/w440_and_h660_face/gnSAo6Yx4dV05zWfy4gi9pOY99h.jpg","10741"
"49284","10 Items or Less","https://themoviedb.org/movie/2357","82","580527","","6.7","2007-02-08","[""USA""]","[""English"","" Spanish""]","An actor (Freeman) prepping for an upcoming role meets a quirky grocery clerk (Vega), and the pair hit the road to show one another their respective worlds.","12606","0499603","2006","https://image.tmdb.org/t/p/w440_and_h660_face/jVititCfwaPXWDAZkjWkgmpcAkO.jpg","2357"
"49286","Holiday, The","https://themoviedb.org/movie/1581","138","194168700","85000000","6.9","2006-12-08","[""USA""]","[""English""]","Two women troubled with guy-problems swap homes in each other's countries, where they each meet a local guy and fall in love.","177146","0457939","2006","https://image.tmdb.org/t/p/w440_and_h660_face/6fbqG49Q7IWBWdyJ7asNTcNbnG6.jpg","1581"
"49299","Luna de Avellaneda","https://themoviedb.org/movie/57977","143","","","7.3","2004-05-20","[""Argentina"","" Spain""]","[""Spanish""]","The story of a social and sports club in a Buenos Aires neighborhood and of those who try to save it from being closed.","3630","0347449","2004","https://image.tmdb.org/t/p/w440_and_h660_face/swrVOACCkvrtPQHPN00DFv4eq2Y.jpg","57977"
"49314","Harsh Times","https://themoviedb.org/movie/7873","116","5967038","2000000","7.0","2006-11-10","[""USA""]","[""English"","" Spanish"","" Korean""]","A tough-minded drama about two friends in South Central Los Angeles and the violence that comes between them.","53285","0433387","2005","https://image.tmdb.org/t/p/w440_and_h660_face/raBWBnGz2X6FQ3iUwPwYQE4FrkY.jpg","7873"
"49394","Simon of the Desert (Simón del desierto)","https://themoviedb.org/movie/36265","43","","","8.0","1970-02-09","[""Mexico""]","[""Spanish"","" Latin""]","Simon, a deeply religious man living in the 4th century, wants to be nearer to God so he climbs a column. The Devil wants him come down to Earth and is trying to seduce him.","6571","0059719","1965","https://image.tmdb.org/t/p/w440_and_h660_face/x3uzYR06aHYBmwVOR0GOPiwRHfS.jpg","36265"
"49396","Tenacious D in The Pick of Destiny","https://themoviedb.org/movie/2179","93","13405595","22000000","6.8","2006-11-22","[""USA"","" Germany""]","[""English""]","In Venice Beach, naive Midwesterner JB bonds with local slacker KG and they form the rock band Tenacious D. Setting out to become the world's greatest band is no easy feat, so they set out to steal what could be the answer to their prayers -- a magical guitar pick housed in a rock-and-roll museum some 300 miles away.","83017","0365830","2006","https://image.tmdb.org/t/p/w440_and_h660_face/8baHzEIfrBvBy5b9XKe87Skl1tf.jpg","2179"
"49526","National Lampoon's Van Wilder: The Rise of Taj","https://themoviedb.org/movie/10032","97","6086508","","4.8","2006-12-01","[""USA""]","[""English""]","Taj Mahal Badalandabad leaves Coolidge College behind for the halls of Camford University in England, where he looks to continue his education, and teach an uptight student how to make the most out of her academic career.","18750","0480271","2006","https://image.tmdb.org/t/p/w440_and_h660_face/irk5J6IPY4YV4WKrzhwNap8WESn.jpg","10032"
"49528","Turistas","https://themoviedb.org/movie/9796","93","","10000000","5.3","2006-12-01","[""USA""]","[""English"","" Portuguese""]","A group of young backpackers' vacation turns sour when a bus accident leaves them marooned in a remote Brazilian rural area that holds an ominous secret.","30470","0454970","2006","https://image.tmdb.org/t/p/w440_and_h660_face/sI1oWdCpbe9zxwrtLzZPBHznkx4.jpg","9796"
"49530","Blood Diamond","https://themoviedb.org/movie/1372","143","170877916","100000000","8.0","2006-12-08","[""Germany"","" USA""]","[""English"","" Mende"","" Afrikaans""]","A fisherman, a smuggler, and a syndicate of businessmen match wits over the possession of a priceless diamond.","387280","0450259","2006","https://image.tmdb.org/t/p/w440_and_h660_face/m6rZ3dmqjcTvVNKtqwQ6hxYQ9nk.jpg","1372"
"49647","Charlotte's Web","https://themoviedb.org/movie/9986","97","144000000","85000000","6.4","2006-12-15","[""USA"","" Germany""]","[""English""]","Wilbur the pig is scared of the end of the season, because he knows that come that time, he will end up on the dinner table. He hatches a plan with Charlotte, a spider that lives in his pen, to ensure that this will never happen.","26713","0413895","2006","https://image.tmdb.org/t/p/w440_and_h660_face/gqg3ruuEDQ6XmXjFGrTDrk58xJg.jpg","9986"
"49649","Eragon","https://themoviedb.org/movie/2486","104","249288105","100000000","5.1","2006-12-15","[""USA"","" UK"","" Hungary""]","[""English""]","In his homeland of Alagaesia, a farm boy happens upon a dragon's egg -- a discovery that leads him on a predestined journey where he realizes he's the one person who can defend his home against an evil king.","105948","0449010","2006","https://image.tmdb.org/t/p/w440_and_h660_face/mNu6QLUnKqPIjRA3pgEb5dkJye6.jpg","2486"
"49651","Rocky Balboa","https://themoviedb.org/movie/1246","102","155721132","24000000","7.2","2006-12-20","[""USA""]","[""English"","" Spanish""]","Thirty years after the ring of the first bell, Rocky Balboa comes out of retirement and dons his gloves for his final fight; against the reigning heavyweight champ Mason 'The Line' Dixon.","156228","0479143","2006","https://image.tmdb.org/t/p/w440_and_h660_face/byBlJvZwCqgtIwrZNv0pyE974jC.jpg","1246"
"49688","Dam Busters, The","https://themoviedb.org/movie/13210","105","","","7.4","1955-07-16","[""UK""]","[""English""]","The story of how the British attacked German dams in WWII by using an ingenious technique to drop bombs where they would be most effective.","7356","0046889","1955","https://image.tmdb.org/t/p/w440_and_h660_face/emT3mnCRrpjeEEzgCN4VfFRnkER.jpg","13210"
"49772","Painted Veil, The","https://themoviedb.org/movie/14202","125","26910847","19400000","7.5","2007-01-19","[""China"","" USA"","" Canada""]","[""Mandarin"","" English"","" French""]","A British medical doctor fights a cholera epidemic in a small Chinese village, while being trapped at home in a loveless marriage to an unfaithful wife.","75958","0446755","2006","https://image.tmdb.org/t/p/w440_and_h660_face/68bKOKexPHMAqZiECl0PeystmB5.jpg","14202"
"49817","Plague Dogs, The","https://themoviedb.org/movie/30060","103","","","7.9","1982-12-03","[""UK"","" USA""]","[""English""]","Two dogs escape from a laboratory and are hunted as possible carriers of the bubonic plague.","4252","0084509","1982","https://image.tmdb.org/t/p/w440_and_h660_face/7jv2RILfLbdkqg7TZrLEwE410Qf.jpg","30060"
"49822","Good Shepherd, The","https://themoviedb.org/movie/1247","167","59908565","85000000","6.7","2006-12-22","[""USA""]","[""English"","" Spanish"","" Russian"","" German"","" Lingala""]","The tumultuous early history of the Central Intelligence Agency is viewed through the prism of one man's life.","85557","0343737","2006","https://image.tmdb.org/t/p/w440_and_h660_face/frPAFd718R042GbMVWelLrk1h0D.jpg","1247"
"49824","Dreamgirls","https://themoviedb.org/movie/1125","130","154937680","70000000","6.5","2006-12-25","[""USA""]","[""English""]","A trio of black female soul singers cross over to the pop charts in the early 1960s, facing their own personal struggles along the way.","53926","0443489","2006","https://image.tmdb.org/t/p/w440_and_h660_face/q7cw1vHRVrhn0lCtwLxXLmVkwWn.jpg","1125"
"49902","Decameron, The (Decameron, Il)","https://themoviedb.org/movie/33583","112","","","7.0","","[""Italy"","" France"","" West Germany""]","[""Italian"","" Neapolitan""]","An adaptation of nine stories from Boccaccio's Decameron.","6596","0065622","1971","https://image.tmdb.org/t/p/w440_and_h660_face/iL5mmuIL6fqFSWJeHE417WWrocz.jpg","33583"
"49910","Freedom Writers","https://themoviedb.org/movie/1646","123","41170784","21000000","7.5","2007-01-05","[""Germany"","" USA""]","[""English""]","A young teacher inspires her class of at-risk students to learn tolerance, apply themselves, and pursue education beyond high school.","50432","0463998","2007","https://image.tmdb.org/t/p/w440_and_h660_face/bffP9cAgOHsMNnc55zIXrDnz7QD.jpg","1646"
"49917","When the Levees Broke: A Requiem in Four Acts","https://themoviedb.org/movie/58923","255","","","8.6","2006-12-13","[""USA""]","[""English""]","An examination of the U.S. government's role and its response to Hurricane Katrina.","3543","0783612","2006","","58923"
"49932","Inland Empire","https://themoviedb.org/movie/1730","180","849055","","7.0","2007-02-07","[""France"","" Poland"","" USA""]","[""English"","" Polish""]","As an actress starts to adopt the persona of her character in a film, her world starts to become nightmarish and surreal.","41057","0460829","2006","https://image.tmdb.org/t/p/w440_and_h660_face/trkTOtxuohkHqCPrTl9yLPDFzEG.jpg","1730"
"49957","History Boys, The","https://themoviedb.org/movie/8618","109","13401952","4000000","6.9","2006-12-22","[""UK""]","[""English""]","An unruly class of gifted and charming teenage boys are taught by two eccentric and innovative teachers, as their headmaster pushes for them all to get accepted into Oxford or Cambridge.","17354","0464049","2006","https://image.tmdb.org/t/p/w440_and_h660_face/AZvkyBkqSUTyJgePwDHL3R5snj.jpg","8618"
"49961","Notes on a Scandal","https://themoviedb.org/movie/1259","92","49469904","15000000","7.4","2007-01-26","[""UK""]","[""English"","" French""]","A veteran high school teacher befriends a younger art teacher, who is having an affair with one of her 15-year-old students. However, her intentions with this new friend also go well beyond platonic friendship.","63485","0465551","2006","https://image.tmdb.org/t/p/w440_and_h660_face/ymFybaA0r7MpwWnmUCFHYAT6Djb.jpg","1259"
"50005","Curse of the Golden Flower (Man cheng jin dai huang jin jia)","https://themoviedb.org/movie/1494","114","78568977","45000000","7.0","2007-01-12","[""China"","" Hong Kong""]","[""Mandarin""]","During China's Tang dynasty the emperor has taken the princess of a neighboring province as wife. She has borne him two sons and raised his eldest. Now his control over his dominion is complete, including the royal family itself.","35750","0473444","2006","https://image.tmdb.org/t/p/w440_and_h660_face/cuX11HZlkNFHCieu8UyWmMeMXkg.jpg","1494"
"50011","Bothersome Man, The (Brysomme mannen, Den)","https://themoviedb.org/movie/13318","95","","","7.4","2007-08-24","[""Norway"","" Iceland""]","[""Norwegian""]","In a strange city where every person seems content beyond reason a new man arrives in town and stirs up trouble by asking too many questions.","12388","0808185","2006","https://image.tmdb.org/t/p/w440_and_h660_face/mHDeIKvmWYLyXwqXzN4F7Q2CHRT.jpg","13318"
"50064","Good German, The","https://themoviedb.org/movie/182","105","5914908","32000000","6.1","2007-01-19","[""USA""]","[""English"","" German"","" Russian""]","While in post-war Berlin to cover the Potsdam Conference, an American military journalist is drawn into a murder investigation which involves his former mistress and his driver.","21109","0452624","2006","https://image.tmdb.org/t/p/w440_and_h660_face/3LjHC2CWDkzoiPehf3GViujws0.jpg","182"
"50068","Letters from Iwo Jima","https://themoviedb.org/movie/1251","141","68673228","19000000","7.9","2007-02-02","[""USA""]","[""Japanese"","" English""]","The story of the battle of Iwo Jima between the United States and Imperial Japan during World War II, as told from the perspective of the Japanese who fought it.","129738","0498380","2006","https://image.tmdb.org/t/p/w440_and_h660_face/kZokxQtzMPURvijWYFuvh1fAvnv.jpg","1251"
"50147","Black Christmas","https://themoviedb.org/movie/9656","84","21510851","9000000","4.5","2006-12-25","[""USA"","" Canada""]","[""English""]","An escaped maniac returns to his childhood home on Christmas Eve, which is now a sorority house, and begins to murder the sorority sisters one by one.","19553","0454082","2006","https://image.tmdb.org/t/p/w440_and_h660_face/gTvPGnwiOzWbdMk8R0Ts4ZSJbXZ.jpg","9656"
"50160","Miss Potter","https://themoviedb.org/movie/13967","88","35078241","30000000","7.0","2007-03-09","[""UK"","" USA"","" Isle Of Man""]","[""English""]","The story of Beatrix Potter, the author of the beloved and best-selling children's book, The Tale of Peter Rabbit, and her struggle for love, happiness and success.","23326","0482546","2006","https://image.tmdb.org/t/p/w440_and_h660_face/zl6iIciTIAjQvBuGTKRZugZ5Hvy.jpg","13967"
"50162","Arthur and the Invisibles","https://themoviedb.org/movie/9992","94","107944236","86000000","6.0","2007-01-12","[""France""]","[""English""]","Ten-year-old Arthur, in a bid to save his grandfather's house from being demolished, goes looking for some much-fabled hidden treasure in the land of the Minimoys, a tiny people living in harmony with nature.","25099","0344854","2006","https://image.tmdb.org/t/p/w440_and_h660_face/gH27K0S7BiZCsNMxzOQTacG9IZp.jpg","9992"
